interaction_id,ticket_id,occurred_at,actor,kind,body
INTERACTION-0100928,TICKET-005464,2026-07-01T10:14:00Z,agent,message,First response.
INTERACTION-0100929,TICKET-005465,2026-07-27T07:01:00Z,customer,message,Initial report.
INTERACTION-0100930,TICKET-005465,2026-07-27T09:06:00Z,agent,message,First response.
INTERACTION-0100931,TICKET-005466,2026-07-04T11:47:00Z,customer,message,Initial report.
INTERACTION-0100932,TICKET-005466,2026-07-04T14:53:00Z,agent,message,First response.
INTERACTION-0100933,TICKET-005467,2026-07-15T08:56:00Z,customer,message,Initial report.
INTERACTION-0100934,TICKET-005467,2026-07-15T09:10:00Z,assist,suggestion_sent,First response.
INTERACTION-0100935,TICKET-005468,2026-07-16T15:14:00Z,customer,message,Initial report.
INTERACTION-0100936,TICKET-005468,2026-07-16T17:23:00Z,agent,message,First response.
INTERACTION-0100937,TICKET-005469,2026-07-01T11:46:00Z,customer,message,Initial report.
INTERACTION-0100938,TICKET-005469,2026-07-01T12:24:00Z,assist,suggestion_sent,First response.
INTERACTION-0100939,TICKET-005470,2026-07-12T16:14:00Z,customer,message,Initial report.
INTERACTION-0100940,TICKET-005470,2026-07-12T16:56:00Z,agent,message,First response.
INTERACTION-0100941,TICKET-005471,2026-07-01T09:50:00Z,customer,message,Initial report.
INTERACTION-0100942,TICKET-005471,2026-07-01T11:47:00Z,agent,message,First response.
INTERACTION-0100943,TICKET-005472,2026-07-23T09:42:00Z,customer,message,Initial report.
INTERACTION-0100944,TICKET-005472,2026-07-23T12:01:00Z,agent,message,First response.
INTERACTION-0100945,TICKET-005473,2026-07-01T16:33:00Z,customer,message,Initial report.
INTERACTION-0100946,TICKET-005473,2026-07-01T20:01:00Z,agent,message,First response.
INTERACTION-0100947,TICKET-005474,2026-07-16T14:30:00Z,customer,message,Initial report.
INTERACTION-0100948,TICKET-005474,2026-07-16T14:41:00Z,assist,suggestion_sent,First response.
INTERACTION-0100949,TICKET-005475,2026-07-25T13:54:00Z,customer,message,Initial report.
INTERACTION-0100950,TICKET-005475,2026-07-25T14:33:00Z,agent,message,First response.
INTERACTION-0100951,TICKET-005476,2026-07-15T12:22:00Z,customer,message,Initial report.
INTERACTION-0100952,TICKET-005476,2026-07-15T14:08:00Z,agent,message,First response.
INTERACTION-0100953,TICKET-005477,2026-07-09T09:43:00Z,customer,message,Initial report.
INTERACTION-0100954,TICKET-005477,2026-07-09T11:49:00Z,agent,message,First response.
INTERACTION-0100955,TICKET-005478,2026-07-24T12:33:00Z,customer,message,Initial report.
INTERACTION-0100956,TICKET-005478,2026-07-24T12:44:00Z,assist,suggestion_sent,First response.
INTERACTION-0100957,TICKET-005479,2026-07-12T12:39:00Z,customer,message,Initial report.
INTERACTION-0100958,TICKET-005479,2026-07-12T12:56:00Z,assist,suggestion_sent,First response.
INTERACTION-0100959,TICKET-005480,2026-07-21T09:46:00Z,customer,message,Initial report.
INTERACTION-0100960,TICKET-005480,2026-07-21T10:54:00Z,agent,message,First response.
INTERACTION-0100961,TICKET-005481,2026-07-11T15:41:00Z,customer,message,Initial report.
INTERACTION-0100962,TICKET-005481,2026-07-11T16:38:00Z,agent,message,First response.
INTERACTION-0100963,TICKET-005482,2026-07-20T11:19:00Z,customer,message,Initial report.
INTERACTION-0100964,TICKET-005482,2026-07-20T14:08:00Z,agent,message,First response.
INTERACTION-0100965,TICKET-005483,2026-07-17T14:37:00Z,customer,message,Initial report.
INTERACTION-0100966,TICKET-005483,2026-07-17T19:13:00Z,agent,message,First response.
INTERACTION-0100967,TICKET-005484,2026-07-23T14:33:00Z,customer,message,Initial report.
INTERACTION-0100968,TICKET-005484,2026-07-23T17:35:00Z,agent,message,First response.
INTERACTION-0100969,TICKET-005485,2026-07-16T12:12:00Z,customer,message,Initial report.
INTERACTION-0100970,TICKET-005485,2026-07-16T13:40:00Z,agent,message,First response.
INTERACTION-0100971,TICKET-005486,2026-07-17T13:38:00Z,customer,message,Initial report.
INTERACTION-0100972,TICKET-005486,2026-07-17T13:58:00Z,assist,suggestion_sent,First response.
INTERACTION-0100973,TICKET-005487,2026-07-26T17:19:00Z,customer,message,Initial report.
INTERACTION-0100974,TICKET-005487,2026-07-26T18:12:00Z,agent,message,First response.
INTERACTION-0100975,TICKET-005488,2026-07-07T14:00:00Z,customer,message,Initial report.
INTERACTION-0100976,TICKET-005488,2026-07-07T14:26:00Z,assist,suggestion_sent,First response.
INTERACTION-0100977,TICKET-005489,2026-07-25T13:31:00Z,customer,message,Initial report.
INTERACTION-0100978,TICKET-005489,2026-07-25T13:39:00Z,assist,suggestion_sent,First response.
INTERACTION-0100979,TICKET-005490,2026-07-16T14:30:00Z,customer,message,Initial report.
INTERACTION-0100980,TICKET-005490,2026-07-16T15:04:00Z,assist,suggestion_sent,First response.
INTERACTION-0100981,TICKET-005491,2026-07-20T15:04:00Z,customer,message,Initial report.
INTERACTION-0100982,TICKET-005491,2026-07-20T15:16:00Z,agent,message,First response.
INTERACTION-0100983,TICKET-005492,2026-07-24T15:55:00Z,customer,message,Initial report.
INTERACTION-0100984,TICKET-005492,2026-07-24T16:20:00Z,assist,suggestion_sent,First response.
INTERACTION-0100985,TICKET-005493,2026-07-15T12:16:00Z,customer,message,Initial report.
INTERACTION-0100986,TICKET-005493,2026-07-15T12:29:00Z,assist,suggestion_sent,First response.
INTERACTION-0100987,TICKET-005494,2026-07-06T09:22:00Z,customer,message,Initial report.
INTERACTION-0100988,TICKET-005494,2026-07-06T09:43:00Z,assist,suggestion_sent,First response.
INTERACTION-0100989,TICKET-005495,2026-07-03T08:44:00Z,customer,message,Initial report.
INTERACTION-0100990,TICKET-005495,2026-07-03T11:33:00Z,agent,message,First response.
INTERACTION-0100991,TICKET-005496,2026-07-02T13:38:00Z,customer,message,Initial report.
INTERACTION-0100992,TICKET-005496,2026-07-02T14:29:00Z,agent,message,First response.
INTERACTION-0100993,TICKET-005497,2026-07-23T16:42:00Z,customer,message,Initial report.
INTERACTION-0100994,TICKET-005497,2026-07-23T19:59:00Z,agent,message,First response.
INTERACTION-0100995,TICKET-005498,2026-07-07T18:00:00Z,customer,message,Initial report.
INTERACTION-0100996,TICKET-005498,2026-07-07T19:29:00Z,agent,message,First response.
INTERACTION-0100997,TICKET-005499,2026-07-24T08:36:00Z,customer,message,Initial report.
INTERACTION-0100998,TICKET-005499,2026-07-24T10:45:00Z,agent,message,First response.
INTERACTION-0100999,TICKET-005500,2026-07-20T07:06:00Z,customer,message,Initial report.
INTERACTION-0101000,TICKET-005500,2026-07-20T07:20:00Z,assist,suggestion_sent,First response.
INTERACTION-0101001,TICKET-005501,2026-07-10T12:23:00Z,customer,message,Initial report.
INTERACTION-0101002,TICKET-005501,2026-07-10T14:16:00Z,agent,message,First response.
INTERACTION-0101003,TICKET-005502,2026-07-22T09:35:00Z,customer,message,Initial report.
INTERACTION-0101004,TICKET-005502,2026-07-22T10:33:00Z,agent,message,First response.
INTERACTION-0101005,TICKET-005503,2026-07-11T07:33:00Z,customer,message,Initial report.
INTERACTION-0101006,TICKET-005503,2026-07-11T09:27:00Z,agent,message,First response.
INTERACTION-0101007,TICKET-005504,2026-07-25T08:24:00Z,customer,message,Initial report.
INTERACTION-0101008,TICKET-005504,2026-07-25T08:57:00Z,assist,suggestion_sent,First response.
INTERACTION-0101009,TICKET-005505,2026-07-09T17:13:00Z,customer,message,Initial report.
INTERACTION-0101010,TICKET-005505,2026-07-09T20:12:00Z,agent,message,First response.
INTERACTION-0101011,TICKET-005506,2026-07-17T07:23:00Z,customer,message,Initial report.
INTERACTION-0101012,TICKET-005506,2026-07-17T10:24:00Z,agent,message,First response.
INTERACTION-0101013,TICKET-005507,2026-07-26T15:40:00Z,customer,message,Initial report.
INTERACTION-0101014,TICKET-005507,2026-07-26T16:04:00Z,assist,suggestion_sent,First response.
INTERACTION-0101015,TICKET-005508,2026-07-07T17:59:00Z,customer,message,Initial report.
INTERACTION-0101016,TICKET-005508,2026-07-07T19:25:00Z,agent,message,First response.
INTERACTION-0101017,TICKET-005509,2026-07-18T08:42:00Z,customer,message,Initial report.
INTERACTION-0101018,TICKET-005509,2026-07-18T09:42:00Z,agent,message,First response.
INTERACTION-0101019,TICKET-005510,2026-07-10T09:47:00Z,customer,message,Initial report.
INTERACTION-0101020,TICKET-005510,2026-07-10T11:48:00Z,agent,message,First response.
INTERACTION-0101021,TICKET-005511,2026-07-27T17:49:00Z,customer,message,Initial report.
INTERACTION-0101022,TICKET-005511,2026-07-27T19:51:00Z,agent,message,First response.
INTERACTION-0101023,TICKET-005512,2026-07-15T08:39:00Z,customer,message,Initial report.
INTERACTION-0101024,TICKET-005512,2026-07-15T09:06:00Z,agent,message,First response.
INTERACTION-0101025,TICKET-005513,2026-07-15T16:35:00Z,customer,message,Initial report.
INTERACTION-0101026,TICKET-005513,2026-07-15T17:31:00Z,agent,message,First response.
INTERACTION-0101027,TICKET-005514,2026-07-08T16:45:00Z,customer,message,Initial report.
INTERACTION-0101028,TICKET-005514,2026-07-08T20:10:00Z,agent,message,First response.
INTERACTION-0101029,TICKET-005515,2026-07-23T07:53:00Z,customer,message,Initial report.
INTERACTION-0101030,TICKET-005515,2026-07-23T09:51:00Z,agent,message,First response.
INTERACTION-0101031,TICKET-005516,2026-07-03T14:22:00Z,customer,message,Initial report.
INTERACTION-0101032,TICKET-005516,2026-07-03T14:34:00Z,agent,message,First response.
INTERACTION-0101033,TICKET-005517,2026-07-01T15:42:00Z,customer,message,Initial report.
INTERACTION-0101034,TICKET-005517,2026-07-01T16:41:00Z,agent,message,First response.
INTERACTION-0101035,TICKET-005518,2026-07-23T18:05:00Z,customer,message,Initial report.
INTERACTION-0101036,TICKET-005518,2026-07-23T18:38:00Z,assist,suggestion_sent,First response.
INTERACTION-0101037,TICKET-005519,2026-07-27T07:39:00Z,customer,message,Initial report.
INTERACTION-0101038,TICKET-005519,2026-07-27T07:57:00Z,assist,suggestion_sent,First response.
INTERACTION-0101039,TICKET-005520,2026-07-17T11:29:00Z,customer,message,Initial report.
INTERACTION-0101040,TICKET-005520,2026-07-17T12:05:00Z,assist,suggestion_sent,First response.
INTERACTION-0101041,TICKET-005521,2026-07-13T18:21:00Z,customer,message,Initial report.
INTERACTION-0101042,TICKET-005521,2026-07-13T21:30:00Z,agent,message,First response.
INTERACTION-0101043,TICKET-005522,2026-07-15T16:48:00Z,customer,message,Initial report.
INTERACTION-0101044,TICKET-005522,2026-07-15T17:05:00Z,assist,suggestion_sent,First response.
INTERACTION-0101045,TICKET-005523,2026-07-14T08:07:00Z,customer,message,Initial report.
INTERACTION-0101046,TICKET-005523,2026-07-14T08:46:00Z,assist,suggestion_sent,First response.
INTERACTION-0101047,TICKET-005524,2026-07-17T07:01:00Z,customer,message,Initial report.
INTERACTION-0101048,TICKET-005524,2026-07-17T07:20:00Z,assist,suggestion_sent,First response.
INTERACTION-0101049,TICKET-005525,2026-07-01T10:34:00Z,customer,message,Initial report.
INTERACTION-0101050,TICKET-005525,2026-07-01T11:08:00Z,assist,suggestion_sent,First response.
INTERACTION-0101051,TICKET-005526,2026-07-17T09:01:00Z,customer,message,Initial report.
INTERACTION-0101052,TICKET-005526,2026-07-17T11:31:00Z,agent,message,First response.
INTERACTION-0101053,TICKET-005527,2026-07-14T11:43:00Z,customer,message,Initial report.
INTERACTION-0101054,TICKET-005527,2026-07-14T13:39:00Z,agent,message,First response.
INTERACTION-0101055,TICKET-005528,2026-07-06T08:28:00Z,customer,message,Initial report.
INTERACTION-0101056,TICKET-005528,2026-07-06T08:50:00Z,assist,suggestion_sent,First response.
INTERACTION-0101057,TICKET-005529,2026-07-11T14:10:00Z,customer,message,Initial report.
INTERACTION-0101058,TICKET-005529,2026-07-11T15:46:00Z,agent,message,First response.
INTERACTION-0101059,TICKET-005530,2026-07-21T16:15:00Z,customer,message,Initial report.
INTERACTION-0101060,TICKET-005530,2026-07-21T16:51:00Z,assist,suggestion_sent,First response.
INTERACTION-0101061,TICKET-005531,2026-07-27T08:21:00Z,customer,message,Initial report.
INTERACTION-0101062,TICKET-005531,2026-07-27T09:09:00Z,agent,message,First response.
INTERACTION-0101063,TICKET-005532,2026-07-23T15:44:00Z,customer,message,Initial report.
INTERACTION-0101064,TICKET-005532,2026-07-23T18:24:00Z,agent,message,First response.
INTERACTION-0101065,TICKET-005533,2026-07-17T08:23:00Z,customer,message,Initial report.
INTERACTION-0101066,TICKET-005533,2026-07-17T08:33:00Z,assist,suggestion_sent,First response.
INTERACTION-0101067,TICKET-005534,2026-07-15T11:13:00Z,customer,message,Initial report.
INTERACTION-0101068,TICKET-005534,2026-07-15T12:46:00Z,agent,message,First response.
INTERACTION-0101069,TICKET-005535,2026-07-02T10:49:00Z,customer,message,Initial report.
INTERACTION-0101070,TICKET-005535,2026-07-02T11:16:00Z,assist,suggestion_sent,First response.
INTERACTION-0101071,TICKET-005536,2026-07-23T07:38:00Z,customer,message,Initial report.
INTERACTION-0101072,TICKET-005536,2026-07-23T11:25:00Z,agent,message,First response.
INTERACTION-0101073,TICKET-005537,2026-07-21T10:10:00Z,customer,message,Initial report.
INTERACTION-0101074,TICKET-005537,2026-07-21T11:50:00Z,agent,message,First response.
INTERACTION-0101075,TICKET-005538,2026-07-24T17:59:00Z,customer,message,Initial report.
INTERACTION-0101076,TICKET-005538,2026-07-24T20:39:00Z,agent,message,First response.
INTERACTION-0101077,TICKET-005539,2026-07-01T13:38:00Z,customer,message,Initial report.
INTERACTION-0101078,TICKET-005539,2026-07-01T14:30:00Z,agent,message,First response.
INTERACTION-0101079,TICKET-005540,2026-07-08T08:13:00Z,customer,message,Initial report.
INTERACTION-0101080,TICKET-005540,2026-07-08T09:38:00Z,agent,message,First response.
INTERACTION-0101081,TICKET-005541,2026-07-18T08:39:00Z,customer,message,Initial report.
INTERACTION-0101082,TICKET-005541,2026-07-18T11:24:00Z,agent,message,First response.
INTERACTION-0101083,TICKET-005542,2026-07-24T15:48:00Z,customer,message,Initial report.
INTERACTION-0101084,TICKET-005542,2026-07-24T16:09:00Z,assist,suggestion_sent,First response.
INTERACTION-0101085,TICKET-005543,2026-07-10T13:05:00Z,customer,message,Initial report.
INTERACTION-0101086,TICKET-005543,2026-07-10T15:02:00Z,agent,message,First response.
INTERACTION-0101087,TICKET-005544,2026-07-05T15:14:00Z,customer,message,Initial report.
INTERACTION-0101088,TICKET-005544,2026-07-05T15:26:00Z,assist,suggestion_sent,First response.
INTERACTION-0101089,TICKET-005545,2026-07-12T14:49:00Z,customer,message,Initial report.
INTERACTION-0101090,TICKET-005545,2026-07-12T16:27:00Z,agent,message,First response.
INTERACTION-0101091,TICKET-005546,2026-07-18T07:57:00Z,customer,message,Initial report.
INTERACTION-0101092,TICKET-005546,2026-07-18T08:35:00Z,assist,suggestion_sent,First response.
INTERACTION-0101093,TICKET-005547,2026-07-20T09:15:00Z,customer,message,Initial report.
INTERACTION-0101094,TICKET-005547,2026-07-20T09:34:00Z,agent,message,First response.
INTERACTION-0101095,TICKET-005548,2026-07-26T13:42:00Z,customer,message,Initial report.
INTERACTION-0101096,TICKET-005548,2026-07-26T13:51:00Z,assist,suggestion_sent,First response.
INTERACTION-0101097,TICKET-005549,2026-07-06T18:00:00Z,customer,message,Initial report.
INTERACTION-0101098,TICKET-005549,2026-07-06T18:28:00Z,assist,suggestion_sent,First response.
INTERACTION-0101099,TICKET-005550,2026-07-27T18:25:00Z,customer,message,Initial report.
INTERACTION-0101100,TICKET-005550,2026-07-27T18:49:00Z,assist,suggestion_sent,First response.
INTERACTION-0101101,TICKET-005551,2026-07-10T18:41:00Z,customer,message,Initial report.
INTERACTION-0101102,TICKET-005551,2026-07-10T21:26:00Z,agent,message,First response.
INTERACTION-0101103,TICKET-005552,2026-07-04T12:22:00Z,customer,message,Initial report.
INTERACTION-0101104,TICKET-005552,2026-07-04T13:58:00Z,agent,message,First response.
INTERACTION-0101105,TICKET-005553,2026-07-04T14:26:00Z,customer,message,Initial report.
INTERACTION-0101106,TICKET-005553,2026-07-04T16:48:00Z,agent,message,First response.
INTERACTION-0101107,TICKET-005554,2026-07-20T18:09:00Z,customer,message,Initial report.
INTERACTION-0101108,TICKET-005554,2026-07-20T18:34:00Z,assist,suggestion_sent,First response.
INTERACTION-0101109,TICKET-005555,2026-07-04T08:56:00Z,customer,message,Initial report.
INTERACTION-0101110,TICKET-005555,2026-07-04T11:31:00Z,agent,message,First response.
INTERACTION-0101111,TICKET-005556,2026-07-13T07:05:00Z,customer,message,Initial report.
INTERACTION-0101112,TICKET-005556,2026-07-13T07:41:00Z,assist,suggestion_sent,First response.
INTERACTION-0101113,TICKET-005557,2026-07-14T07:23:00Z,customer,message,Initial report.
INTERACTION-0101114,TICKET-005557,2026-07-14T08:59:00Z,agent,message,First response.
INTERACTION-0101115,TICKET-005558,2026-07-11T16:55:00Z,customer,message,Initial report.
INTERACTION-0101116,TICKET-005558,2026-07-11T17:33:00Z,assist,suggestion_sent,First response.
INTERACTION-0101117,TICKET-005559,2026-07-16T15:15:00Z,customer,message,Initial report.
INTERACTION-0101118,TICKET-005559,2026-07-16T17:38:00Z,agent,message,First response.
INTERACTION-0101119,TICKET-005560,2026-07-25T13:13:00Z,customer,message,Initial report.
INTERACTION-0101120,TICKET-005560,2026-07-25T15:07:00Z,agent,message,First response.
INTERACTION-0101121,TICKET-005561,2026-07-21T13:41:00Z,customer,message,Initial report.
INTERACTION-0101122,TICKET-005561,2026-07-21T16:12:00Z,agent,message,First response.
INTERACTION-0101123,TICKET-005562,2026-07-07T16:23:00Z,customer,message,Initial report.
INTERACTION-0101124,TICKET-005562,2026-07-07T20:44:00Z,agent,message,First response.
INTERACTION-0101125,TICKET-005563,2026-07-18T10:16:00Z,customer,message,Initial report.
INTERACTION-0101126,TICKET-005563,2026-07-18T10:25:00Z,assist,suggestion_sent,First response.
INTERACTION-0101127,TICKET-005564,2026-07-25T12:58:00Z,customer,message,Initial report.
